soco: .word 32, 32
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,66,66,66,66,67,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,66,138,163,237,254,254,246,66,67,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,213,212,213,199,199,199,199,67,1,81,81,81,154,172,254,254,237,237,67,199,199,199,199,199,
199,199,199,199,199,199,199,213,163,162,163,212,213,199,199,66,8,162,235,235,235,154,154,237,237,237,156,67,199,199,199,199,
199,199,199,199,199,213,212,163,162,244,244,244,236,221,66,146,234,242,251,251,251,235,235,8,163,237,163,147,67,199,199,199,
199,199,199,199,199,212,244,244,244,245,245,245,0,0,162,235,243,245,245,235,235,251,235,235,8,154,163,154,66,199,199,199,
199,199,199,199,213,163,244,244,245,245,245,0,0,242,234,243,245,245,235,235,235,235,251,235,235,8,154,154,146,67,199,199,
199,199,199,199,212,162,244,245,245,245,0,81,234,242,251,251,251,235,235,235,235,235,235,251,235,162,81,154,81,66,199,199,
199,199,199,213,163,244,244,245,0,0,154,162,235,245,254,245,235,169,251,235,243,235,235,235,250,145,8,81,81,66,199,199,
199,199,199,212,162,244,245,245,0,81,81,81,81,162,162,235,235,235,235,234,251,235,235,162,250,242,8,81,81,66,199,199,
199,199,199,212,244,244,245,0,0,0,0,8,8,8,81,145,162,235,235,235,154,250,154,162,81,242,8,81,81,66,199,199,
199,199,199,212,244,0,0,81,162,162,235,235,235,235,145,8,81,81,235,235,162,250,242,81,81,208,8,81,1,67,199,199,
199,199,205,229,0,235,235,169,242,251,251,251,251,251,235,162,8,8,81,162,162,81,242,81,81,208,8,1,67,199,199,199,
199,199,199,66,254,254,173,236,245,235,235,235,235,235,251,251,162,8,8,81,162,81,208,146,146,226,66,67,199,199,199,199,
199,199,67,246,254,254,146,254,254,254,254,235,245,235,235,235,235,145,8,81,81,154,208,146,1,67,199,199,199,199,199,199,
199,199,66,172,254,146,164,254,254,254,154,254,254,254,254,162,162,0,8,0,81,146,169,1,67,199,199,199,199,199,199,199,
199,199,66,81,163,0,254,254,254,146,154,254,254,254,254,146,0,235,162,0,81,81,0,221,199,199,199,199,199,199,199,199,
199,199,66,81,8,8,154,237,237,8,173,254,254,254,163,0,234,243,235,145,0,0,245,221,199,199,199,199,199,199,199,199,
199,199,66,162,162,8,8,146,146,8,154,172,254,163,81,0,237,245,245,162,0,0,245,236,213,199,199,199,199,199,199,199,
199,199,66,162,235,8,145,8,8,8,8,163,163,146,81,0,162,235,235,237,0,245,245,244,212,199,199,199,199,199,199,199,
199,199,67,155,235,8,162,162,162,145,8,8,8,8,0,0,8,8,162,81,0,245,245,244,163,213,199,199,199,199,199,199,
199,199,199,67,235,8,162,235,235,145,145,162,162,162,0,146,237,146,8,81,0,245,245,244,163,213,199,199,199,199,199,199,
199,199,199,199,67,146,162,235,235,145,162,235,235,162,0,163,237,237,81,0,245,245,244,162,212,199,199,199,199,199,199,199,
199,199,199,199,199,67,1,235,235,145,162,235,235,162,0,163,237,81,0,245,245,244,244,163,213,199,199,199,199,199,199,199,
199,199,199,199,199,199,67,66,235,162,0,235,235,8,81,163,146,66,221,236,244,244,163,213,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,67,66,66,66,235,162,0,1,67,199,199,213,212,212,213,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,67,66,66,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


