..\imagens_para_conversao\TiroR: .word 48, 48
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,67,67,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,0,145,153,235,235,228,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,66,145,145,81,153,153,253,254,227,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,138,145,154,154,154,0,153,161,234,254,227,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,66,137,153,153,154,154,154,154,0,153,234,254,253,155,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,67,74,154,153,153,154,154,154,153,154,0,153,235,235,0,145,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,67,73,73,154,153,153,225,234,154,153,154,153,235,234,0,81,138,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,0,73,73,73,225,234,234,234,235,245,154,154,14,13,81,161,235,154,74,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,0,0,81,81,153,235,235,0,0,234,235,153,14,111,81,235,73,154,74,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,170,243,153,81,153,153,0,102,38,0,235,154,154,154,153,236,0,66,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,0,254,246,81,153,0,102,102,103,103,0,234,154,154,235,0,0,66,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,145,0,226,81,145,0,102,20,0,102,103,0,235,235,0,86,0,66,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,145,0,153,0,153,0,30,110,82,0,0,39,0,8,73,12,0,66,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,67,153,145,145,0,145,0,30,111,255,92,103,111,30,0,182,85,66,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,67,153,0,0,145,145,30,111,0,254,111,111,111,0,255,85,74,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,66,0,0,145,171,171,111,111,111,111,111,255,22,175,77,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,75,0,0,153,154,0,111,111,111,111,13,31,110,86,199,199,199,199,199,242,242,241,242,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,65,0,0,0,0,38,111,111,21,21,111,111,31,85,199,199,199,199,163,241,255,242,242,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,244,254,161,153,0,0,102,38,111,111,39,3,73,67,67,67,67,67,162,255,255,242,242,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,66,234,244,0,0,0,0,0,0,0,0,0,0,0,73,66,153,234,234,234,0,255,255,255,234,242,242,242,242,234,234,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,66,226,0,145,73,153,153,153,154,0,153,234,234,234,0,145,234,234,234,234,234,0,255,255,255,255,255,241,242,234,234,242,234,234,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,0,153,64,154,172,154,154,154,153,0,234,234,234,234,0,72,234,234,234,234,234,0,255,255,255,255,255,255,255,255,243,242,242,242,242,
199,199,199,199,199,199,199,199,199,199,199,199,199,1,0,81,154,153,236,236,236,154,0,153,234,234,234,234,0,161,234,234,234,234,0,255,255,255,255,255,255,242,242,242,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,66,0,73,153,153,154,154,154,0,153,234,234,234,234,0,153,234,234,234,234,0,255,255,254,254,242,242,242,242,242,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,66,73,73,73,73,73,81,0,153,226,234,225,153,0,153,153,153,153,1,236,255,242,242,242,242,234,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,66,0,73,81,81,81,0,153,153,153,8,0,72,72,0,0,66,75,242,254,242,242,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,0,0,0,0,0,0,72,1,67,67,67,199,199,199,199,242,242,234,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,0,0,0,153,154,154,154,81,72,83,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,234,234,0,153,153,154,153,145,72,0,147,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,67,138,234,234,234,153,73,153,153,145,72,0,235,246,140,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,66,73,154,154,73,0,153,153,81,81,81,0,153,234,234,234,235,0,154,163,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,66,145,153,236,154,154,73,153,153,67,67,67,73,153,145,234,234,0,72,154,235,154,67,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,66,145,154,244,153,154,154,73,0,74,199,199,199,75,66,153,153,0,72,154,154,154,235,146,67,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,75,66,153,171,244,153,154,153,154,73,0,66,199,199,199,199,199,66,73,73,73,154,154,154,235,154,67,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,66,145,153,236,153,154,153,154,81,73,66,199,199,199,199,199,199,66,73,73,73,154,154,154,154,235,67,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,66,145,154,236,153,154,153,154,73,73,73,66,199,199,199,199,199,66,73,73,73,73,154,154,154,154,163,66,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,0,0,0,0,153,153,154,154,73,81,81,66,199,199,199,199,199,66,73,73,73,73,154,154,154,154,0,0,67,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,66,154,235,153,154,73,0,153,154,73,81,81,74,199,199,199,199,199,199,66,73,73,73,73,154,154,154,0,153,235,146,67,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,154,153,154,153,154,154,81,0,81,81,81,73,67,199,199,199,199,199,199,66,73,73,73,73,81,73,0,145,154,154,235,154,67,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,66,154,244,154,154,154,153,81,81,0,81,73,66,199,199,199,199,199,199,199,199,66,0,0,0,0,73,73,154,154,154,154,235,67,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,66,236,153,154,154,154,81,81,81,81,0,66,199,199,199,199,199,199,199,199,199,66,73,73,73,81,81,73,81,73,81,81,80,67,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,66,72,81,80,81,81,81,81,81,81,67,199,199,199,199,199,199,199,199,199,199,66,66,66,66,67,67,67,67,67,67,67,67,67,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,66,67,67,67,67,67,67,67,67,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


